decode_len,prefill_time,decode_time,total_time,decode_total,decode_input_tensor,decode_kv_cache_alloc,decode_kv_cache_allocate_tokens,decode_kv_metadata,decode_planning,decode_embedding,decode_logits,decode_ln_attn,decode_qkv_proj,decode_rope,decode_kv_append,decode_attn_kernel,decode_o_proj,decode_ln_ffn,decode_ffn,last_decode_total,last_decode_input_tensor,last_decode_kv_cache_alloc,last_decode_kv_cache_allocate_tokens,last_decode_kv_metadata,last_decode_planning,last_decode_embedding,last_decode_logits,last_decode_ln_attn,last_decode_qkv_proj,last_decode_rope,last_decode_kv_append,last_decode_attn_kernel,last_decode_o_proj,last_decode_ln_ffn,last_decode_ffn,prefill_total,prefill_input_tensor,prefill_kv_cache_alloc,prefill_kv_cache_allocate_tokens,prefill_kv_metadata,prefill_planning,prefill_embedding,prefill_logits,prefill_ln_attn,prefill_qkv_proj,prefill_rope,prefill_kv_append,prefill_attn_kernel,prefill_o_proj,prefill_ln_ffn,prefill_ffn
32,0.7638995857238767,0.9862506531476974,1.7501502388715742,0.9862506531476974,0.006365535989403725,0.0014379840083420276,0.002188480019569397,0.009372480005025864,0.0041708160042762754,0.0010137280095368624,0.015789792001247405,0.05755571201816201,0.08606623997539281,0.026046239975839852,0.08166633596271276,0.12747027219831944,0.18319721596688035,0.06137836799398065,0.2008116160929203,0.026823519885540003,0.00020160000026226045,5.3087998181581494e-05,7.164800167083741e-05,0.00028128001093864443,0.00012713600695133209,3.07839997112751e-05,0.000494047999382019,0.0017876799963414674,0.002672991998493671,0.0008079039976000786,0.0025315840095281603,0.003981343992054463,0.0017960640005767346,0.0019019200056791304,0.006263295963406562,0.7638995857238767,0.0003992320001125336,5.2799999713897704e-05,0.0002592000067234039,0.00028611201047897336,0.0008264319896697998,0.0004964799880981445,0.058576702117919925,0.03198604786396027,0.0698976321220398,0.007786559984087945,0.0063827520012855535,0.026712127983570096,0.05275673604011537,0.03160367983579636,0.5303083181381225
64,0.7654396457672118,1.745681118786335,2.5111207645535467,1.745681118786335,0.013427840009331704,0.00289087999984622,0.004500895999372006,0.019545248001813887,0.00883804802596569,0.0020044800192117692,0.031475392073392866,0.11473110403865576,0.17157404797524214,0.05257936001755297,0.16413769593834876,0.2776474880427122,0.11511721587553621,0.1224111359603703,0.4021764162480831,0.02724934387207032,0.0002109439969062805,4.134399816393852e-05,6.947200000286102e-05,0.0002999039888381958,0.00013488000631332398,3.174399957060814e-05,0.0004927040040493011,0.00178889599442482,0.002671039998531341,0.0008167359977960585,0.002567711994051933,0.004320639982819558,0.0017913280017673974,0.0019092160053551198,0.006268159970641137,0.7654396457672118,0.0002112639993429184,4.665600135922432e-05,0.0002841599881649017,0.00031779199838638305,0.0010909440517425538,0.0004926399886608124,0.056092288970947264,0.03197446376085281,0.07007939243316649,0.007800607994198798,0.006296479985117913,0.026804703831672667,0.052878112196922296,0.03162140786647797,0.5315091180801392
128,0.7707611522674561,4.829440354108811,5.6002015063762665,4.829440354108811,0.04749600020051002,0.01000934398174286,0.01533420804142952,0.06917071974277496,0.02917369604110718,0.007040640013292432,0.0690412477850914,0.38397919968515637,0.5334729924052953,0.14781027187220752,0.5231775360554457,0.6511621118783951,0.3508526398576796,0.38797056018188597,0.9086955839842558,0.0484923199415207,0.0005106239914894104,0.00010262399911880493,0.000151296004652977,0.0007617279887199401,0.00032771199941635133,8.43840017914772e-05,0.0005930879712104797,0.004201759986579418,0.005678112007677554,0.0015511679872870444,0.005622784003615379,0.005674303993582726,0.0036963200420141217,0.004248704008758068,0.008039296016097068,0.7707611522674561,0.0002797439992427826,4.838399961590767e-05,0.0002847999930381775,0.00033395200967788695,0.001373088002204895,0.0004950720071792603,0.05733148956298828,0.03200364816188812,0.07025609612464906,0.00780265597999096,0.006285728007555007,0.029932128131389613,0.052983359932899474,0.03168854397535324,0.5334240350723266
256,0.779842655181885,7.220228000462055,8.00007065564394,7.220228000462055,0.05759075191617012,0.013128672007471323,0.01855622400343418,0.10367110395431518,0.04250553600490093,0.008953184010460974,0.12733689588308333,0.46576646384596826,0.6983037118464708,0.208262399924919,0.6544311680421233,1.329024927586317,0.46362566405907274,0.4921477120853961,1.6107057927697896,0.028715583920478814,0.0002215680032968521,4.992000013589859e-05,6.960000097751617e-05,0.0003996480107307434,0.0001607999950647354,3.328000009059906e-05,0.0005118399858474731,0.0018756479956209653,0.002785920009016991,0.0008213759995996954,0.0025949760004878052,0.005193952023983001,0.0018637439981102942,0.001985087998211384,0.006321024075150491,0.779842655181885,0.00035152000188827515,5.747200176119804e-05,0.0003111999928951263,0.00041679999232292173,0.0015751359462738037,0.0005103359818458557,0.05809689712524414,0.03246281582117081,0.07107980847358703,0.008567072033882142,0.00895260798931122,0.033861440002918256,0.0535447038412094,0.03197836768627167,0.532427110671997
512,0.7860188522338867,15.082435843110085,15.868454695343972,15.082435843110085,0.10737875197827816,0.023565824054181575,0.03651235194504261,0.2499867522418499,0.07275193610787392,0.016425856014713646,0.2526644481420517,0.9209107837080955,1.3803871355876327,0.41580771197378635,1.3128052158504724,3.3355934087336063,0.921394431605935,0.9794214403331281,3.2116518729925154,0.029455583870410914,0.00020848000049591064,4.300799965858459e-05,7.062400132417679e-05,0.0004721280038356781,0.00013900800049304962,3.1615998595952986e-05,0.0004934400022029876,0.0018112319931387903,0.0026779840141534805,0.0008420800007879732,0.0025417919978499414,0.006518719986081121,0.0018132479935884474,0.0019097920022904868,0.006264768019318578,0.7860188522338867,0.00021171200275421143,4.85760010778904e-05,0.0002896960079669952,0.0005219839811325073,0.001427456021308899,0.000493472009897232,0.05817897415161133,0.03209324795007706,0.07059801626205445,0.007827232033014296,0.006381984010338784,0.04282691204547883,0.053210271954536426,0.031703167915344235,0.5347634592056276
1024,0.8030137004852296,32.97569716906548,33.77871086955071,32.97569716906548,0.21836057589948177,0.04737344005331397,0.07238844805210828,0.7138761284351349,0.146764480009675,0.03312047999724746,0.5050852163434029,1.8508235512711109,2.7597164153084157,0.8413051198683679,2.646674207441509,9.380145502209663,1.8703963516131044,1.9830266568884254,6.434882786557078,0.03253744018077851,0.00021110400557518006,4.300799965858459e-05,7.420799881219864e-05,0.0007015039920806885,0.00014694400131702424,3.1840000301599505e-05,0.0004977279901504516,0.0018575999997556217,0.0027280640155076985,0.0008358079958707094,0.0026589120104908944,0.00917049604654312,0.0018650240078568459,0.0019825279973447324,0.006304415971040727,0.8030137004852296,0.00020787200331687927,5.046400055289268e-05,0.0002694079875946045,0.0007526400089263916,0.0012871359586715699,0.000496832013130188,0.06299747085571289,0.032005887806415556,0.07037609601020813,0.007802623957395553,0.00633849596977234,0.05980527985095977,0.05336579191684724,0.031711775898933404,0.5351404190063477
