decode_len,prefill_time,decode_time,total_time,prefill_ln_attn,prefill_qkv_proj,prefill_rope,prefill_kv_append,prefill_attn_kernel,prefill_o_proj,prefill_ln_ffn,prefill_ffn,prefill_total,prefill_embedding,prefill_logits,decode_ln_attn,decode_qkv_proj,decode_rope,decode_kv_append,decode_attn_kernel,decode_o_proj,decode_ln_ffn,decode_ffn,decode_total,prefill_fine_input_tensor,prefill_fine_kv_cache_alloc,prefill_fine_kv_metadata,prefill_fine_planning,prefill_fine_embedding,prefill_fine_layers,prefill_fine_logits,prefill_fine_total,decode_fine_input_tensor,decode_fine_kv_cache_alloc,decode_fine_kv_metadata,decode_fine_planning,decode_fine_embedding,decode_fine_layers,decode_fine_logits,decode_fine_total
32,0.8393584559671581,0.6286392939509824,1.4679977499181405,0.022347069752868265,0.0036796677741222084,0.0010706240427680314,0.002933213079813868,0.0018113597761839628,0.0044581511756405234,0.0058092791005037725,0.015453516971319914,0.05758886196417734,4.6869972720742226e-05,0.012320528039708734,0.039526235254015774,0.05304236290976405,0.013809203752316535,0.07113699475303292,0.025281856302171946,0.2009170168894343,0.046515034919139,0.0734822095837444,0.5244669497478753,0.00018855900270864367,0.0002899679820984602,0.0002793680178001523,0.0007854049908928573,4.6869972720742226e-05,0.05758886196417734,0.012320528039708734,0.07159636897267774,0.005902025033719838,0.0028872682596556842,0.009037954907398671,0.0034572890726849437,0.0007534328033216298,0.5244669497478753,0.0033107940107584,0.5516620629932731
64,0.8420105680124834,0.962992807792034,1.8050033758045174,0.02223543036961928,0.003666339034680277,0.0010520040523260832,0.0028654452762566507,0.0017886549467220902,0.004445655096787959,0.005730966106057167,0.015115732967387885,0.056925636949017644,4.9780006520450115e-05,0.012344458024017513,0.0790503490716219,0.10456960706505924,0.02767770440550521,0.14155302819563076,0.050924520881380886,0.0780485310824588,0.09217548574088141,0.14580222038784996,0.7212574497098103,0.00020242796745151281,0.00028925901278853416,0.0003081079921685159,0.0010123839601874352,4.9780006520450115e-05,0.056925636949017644,0.012344458024017513,0.07121941295918077,0.011722591239959002,0.0060088427271693945,0.019070334150455892,0.0073662420036271214,0.0015149477403610945,0.7212574497098103,0.006520320835988969,0.7771823481889442
128,0.8443123520119116,1.9461923813214526,2.790504733333364,0.022406298900023103,0.0036976488772779703,0.0010648128809407353,0.0029038828797638416,0.0018106410279870033,0.004451542103197426,0.006003157119266689,0.015430547937285155,0.05780216190032661,4.701002035290003e-05,0.01223031897097826,0.15809882897883654,0.21075590164400637,0.055537665728479624,0.2852710909792222,0.10219670704100281,0.15759501548018306,0.18519976909738034,0.29423018370289356,1.4519628486596048,0.00020247796783223748,0.0003121490008197725,0.0003355580265633762,0.0009572739945724607,4.701002035290003e-05,0.05780216190032661,0.01223031897097826,0.07196723902598023,0.023720300116110593,0.01199140411335975,0.04144148388877511,0.01438373577548191,0.002987584040965885,1.4519628486596048,0.013174394727684557,1.5671077222796157
256,0.8499437680002302,4.07521971227834,4.92516348027857,0.022450536082033068,0.003660278918687254,0.001056624751072377,0.0029204051243141294,0.0018150671967305243,0.004454264068044722,0.006218092981725931,0.015186942997388542,0.057786791876424104,4.8340007197111845e-05,0.012117959966417402,0.3175814877031371,0.4196889544837177,0.11111272388370708,0.5701961261220276,0.2047744866576977,0.31322700303280726,0.36940658278763294,0.5858612477895804,2.89784131833585,0.0002635690034367144,0.00029198802076280117,0.00039422797271981835,0.0009936840506270528,4.8340007197111845e-05,0.057786791876424104,0.012117959966417402,0.07197742100106552,0.04789347545010969,0.024307891493663192,0.095781116920989,0.030106250662356615,0.006108630099333823,2.89784131833585,0.02637235028669238,3.1432611113996245
512,0.8624904840253294,8.879028977826238,9.741519461851567,0.022845794796012342,0.0036618912126868963,0.0010678621474653482,0.0028969921404495835,0.0017937400843948126,0.004451744025573134,0.006780308962333947,0.01523623609682545,0.05875954811926931,5.0499977078288794e-05,0.012145448999945074,0.629248418379575,0.8376876825932413,0.22194747533649206,1.1399989838828333,0.4080050645279698,0.6225458769476973,0.7381899558240548,1.1657651663990691,5.775511959160212,0.00020664895419031382,0.00027640798361971974,0.0005191669915802777,0.0010236439993605018,5.0499977078288794e-05,0.05875954811926931,0.012145448999945074,0.07305743399774656,0.0959292896441184,0.04837815393693745,0.24491262005176395,0.06093212618725374,0.012662983615882695,5.775511959160212,0.05261661170516163,6.320859037106857
1024,0.8975748249795288,20.692109047609847,21.589683872589376,0.02305096696363762,0.0036773489555343986,0.001053254003636539,0.0029056029743514955,0.0017952878843061626,0.004466294019948691,0.007754665159154683,0.015370961104054004,0.06010118103586137,5.099899135529995e-05,0.01244369801133871,1.2635469851084054,1.6796464288490824,0.4434860804467462,2.2786718994611874,0.8179995352402329,1.2454203550587408,1.475784567417577,2.331538780243136,11.5599703117623,0.00021892896620556712,0.0002871080068871379,0.0007643959834240377,0.0010225740261375904,5.099899135529995e-05,0.06010118103586137,0.01244369801133871,0.07496191503014416,0.1956985472352244,0.09690212889108807,0.710933975642547,0.12455483188387007,0.0269454208901152,11.5599703117623,0.10582628793781623,12.880285063642077
